t,DSP,TJP1,JCAD,RhoA,RhoC,delta
38.0,0.0,1.000001,1.000001,0.26865,0.9226329999999999,0.653983
38.1,0.0,0.9999990000000001,0.9999990000000001,0.267475,0.9187430000000001,0.6512680000000001
38.2,0.0,0.9999990000000001,0.9999990000000001,0.26013400000000003,0.9208620000000001,0.660728
38.3,0.0,1.0,1.0,0.253718,0.926067,0.672349
38.4,0.0,0.999999,0.999999,0.255383,0.925303,0.66992
38.5,0.0,0.999999,0.999999,0.256471,0.9273469999999999,0.6708759999999999
38.6,0.0,1.0,1.0,0.25498,0.927314,0.672334
38.7,0.0,0.999999,0.999999,0.25116,0.929791,0.678631
38.8,0.0,1.0,1.0,0.248845,0.928119,0.679274
38.9,0.0,1.0,1.0,0.24875799999999998,0.929836,0.6810780000000001
39.0,0.0,0.999999,0.999999,0.255364,0.928407,0.6730430000000001
39.1,0.0,1.0,1.0,0.257321,0.925291,0.66797
39.2,0.0,1.0,1.0,0.258226,0.9261550000000001,0.667929
39.3,0.0,1.0,1.0,0.257138,0.927591,0.6704530000000001
39.4,0.0,1.0,1.0,0.259588,0.9263619999999999,0.666774
39.5,0.0,0.999999,0.999999,0.257611,0.926597,0.6689860000000001
39.6,0.0,1.0,1.0,0.256479,0.924652,0.668173
39.7,0.0,1.0,1.0,0.25744900000000004,0.927077,0.669628
39.8,0.0,1.0,1.0,0.259227,0.927299,0.668072
39.9,0.0,1.000001,1.000001,0.256027,0.9274469999999999,0.6714199999999999
40.0,0.0,1.0,1.0,0.260121,0.923004,0.6628830000000001
40.1,0.0,1.0,1.0,0.266071,0.9213910000000001,0.6553200000000001
40.2,0.0,1.0,1.0,0.265097,0.923795,0.658698
40.3,0.0,0.9999990000000001,0.9999990000000001,0.263617,0.92597,0.662353
40.4,0.0,1.0,1.0,0.253752,0.9271560000000001,0.6734040000000001
40.5,0.0,1.0,1.0,0.248609,0.928273,0.679664
40.6,0.0,1.0000010000000001,1.0000010000000001,0.249613,0.932372,0.682759
40.7,0.0,1.000001,1.000001,0.251591,0.927879,0.676288
40.8,0.0,0.999999,0.999999,0.250836,0.922209,0.671373
40.9,0.0,1.0,1.0,0.255985,0.923798,0.667813
41.0,0.0,0.9999990000000001,0.9999990000000001,0.259108,0.922467,0.663359
41.1,0.0,1.0,1.0,0.259908,0.923066,0.6631580000000001
41.2,0.0,0.9999990000000001,0.9999990000000001,0.25459,0.92586,0.67127
41.3,0.0,1.0,1.0,0.250238,0.929884,0.679646
41.4,0.0,1.0,1.0,0.251185,0.92814,0.676955
41.5,0.0,1.0,1.0,0.25103000000000003,0.9287759999999999,0.677746
41.6,0.0,1.0000010000000001,1.0000010000000001,0.255558,0.921251,0.6656930000000001
41.7,0.0,1.000001,1.000001,0.256562,0.924422,0.6678599999999999
41.8,0.0,1.0000010000000001,1.0000010000000001,0.255455,0.924192,0.668737
41.9,0.0,1.0,1.0,0.256119,0.921224,0.6651050000000001
42.0,0.0,0.999999,0.999999,0.257047,0.924535,0.667488
42.1,0.0,1.0,1.0,0.255622,0.9277219999999999,0.6720999999999999
42.2,0.0,1.0,1.0,0.258513,0.924661,0.666148
42.3,0.0,1.0,1.0,0.25683500000000004,0.9227719999999999,0.6659369999999999
42.4,0.0,1.0,1.0,0.257454,0.923081,0.665627
42.5,0.0,1.0,1.0,0.257324,0.923102,0.665778
42.6,0.0,1.0,1.0,0.253793,0.9249799999999999,0.671187
42.7,0.0,1.0000010000000001,1.0000010000000001,0.254518,0.930087,0.675569
42.8,0.0,1.0,1.0,0.256691,0.929814,0.673123
42.9,0.0,1.0,1.0,0.259914,0.930952,0.671038
43.0,0.0,0.9999989999999999,0.9999989999999999,0.259965,0.928229,0.668264
43.1,0.0,1.0,1.0,0.262931,0.928771,0.66584
43.2,0.0,1.0,1.0,0.260949,0.929394,0.6684450000000001
43.3,0.0,0.9999999999999999,0.9999999999999999,0.251923,0.9280309999999999,0.6761079999999999
43.4,0.0,1.0,1.0,0.246632,0.9252509999999999,0.678619
43.5,0.0,1.0,1.0,0.247954,0.928721,0.680767
43.6,0.0,0.999999,0.999999,0.24898,0.927827,0.678847
43.7,0.0,1.0000010000000001,1.0000010000000001,0.245986,0.9285990000000001,0.682613
43.8,0.0,1.0,1.0,0.243816,0.928191,0.684375
43.9,0.0,1.0,1.0,0.242707,0.929153,0.686446
44.0,0.0,0.9999990000000001,0.9999990000000001,0.24113800000000002,0.931613,0.690475
44.1,0.0,1.0000010000000001,1.0000010000000001,0.243657,0.92892,0.685263
44.2,0.0,1.0,1.0,0.245776,0.9294990000000001,0.6837230000000001
44.3,0.0,0.9999989999999999,0.9999989999999999,0.24707800000000002,0.932367,0.6852889999999999
44.4,0.0,1.0,1.0,0.254189,0.930769,0.67658
44.5,0.0,1.0,1.0,0.255531,0.929873,0.674342
44.6,0.0,1.0000010000000001,1.0000010000000001,0.255801,0.923926,0.6681250000000001
44.7,0.0,1.0000010000000001,1.0000010000000001,0.253954,0.917035,0.663081
44.8,0.0,0.999999,0.999999,0.25148,0.923444,0.671964
44.9,0.0,0.999999,0.999999,0.255718,0.926922,0.671204
45.0,0.0,1.0,1.0,0.254647,0.926739,0.6720919999999999
45.1,0.0,1.0,1.0,0.256281,0.923423,0.667142
45.2,0.0,1.0,1.0,0.254499,0.92541,0.670911
45.3,0.0,1.0,1.0,0.25643099999999996,0.9251050000000001,0.6686740000000001
45.4,0.0,1.0,1.0,0.255373,0.927643,0.6722699999999999
45.5,0.0,1.0,1.0,0.252459,0.928524,0.676065
45.6,0.0,1.0,1.0,0.245575,0.9290370000000001,0.6834620000000001
45.7,0.0,1.0,1.0,0.24926500000000001,0.9249700000000001,0.675705
45.8,0.0,0.9999990000000001,0.9999990000000001,0.25475400000000004,0.925131,0.670377
45.9,0.0,1.000001,1.000001,0.253255,0.927766,0.674511
46.0,0.0,1.000001,1.000001,0.250282,0.928937,0.678655
46.1,0.0,1.000001,1.000001,0.250763,0.9247759999999999,0.674013
46.2,0.0,1.0,1.0,0.257531,0.923295,0.665764
46.3,0.0,1.0,1.0,0.261075,0.9251069999999999,0.664032
46.4,0.0,1.0,1.0,0.257541,0.9277610000000001,0.67022
46.5,0.0,0.999999,0.999999,0.256694,0.929022,0.672328
46.6,0.0,1.0000010000000001,1.0000010000000001,0.251243,0.931862,0.680619
46.7,0.0,1.0,1.0,0.250141,0.928884,0.6787430000000001
46.8,0.0,1.0,1.0,0.25588500000000003,0.926603,0.6707179999999999
46.9,0.0,1.0,1.0,0.251457,0.930048,0.6785909999999999
47.0,0.0,1.0,1.0,0.251821,0.926173,0.6743520000000001
47.1,0.0,1.0,1.0,0.254817,0.923562,0.6687449999999999
47.2,0.0,1.0,1.0,0.255545,0.924823,0.6692779999999999
47.3,0.0,1.0,1.0,0.253228,0.9232589999999999,0.6700309999999999
47.4,0.0,1.0,1.0,0.251972,0.9229670000000001,0.6709950000000001
47.5,0.0,1.0,1.0,0.254731,0.9238550000000001,0.669124
47.6,0.0,1.0000010000000001,1.0000010000000001,0.254631,0.92632,0.671689
47.7,0.0,1.0,1.0,0.253121,0.9270550000000001,0.673934
47.8,0.0,1.0,1.0,0.250531,0.926689,0.676158
47.9,0.0,1.0,1.0,0.253336,0.923104,0.669768
48.0,0.0,1.0000010000000001,1.0000010000000001,0.252262,0.923538,0.671276
48.1,0.0,1.0000010000000001,1.0000010000000001,0.247051,0.928165,0.681114
48.2,0.0,1.0000010000000001,1.0000010000000001,0.251611,0.923263,0.6716519999999999
48.3,0.0,1.000001,1.000001,0.261733,0.925365,0.663632
48.4,0.0,0.999999,0.999999,0.260616,0.918939,0.658323
48.5,0.0,1.0,1.0,0.260159,0.916955,0.6567959999999999
48.6,0.0,1.0,1.0,0.264212,0.919531,0.655319
48.7,0.0,1.0,1.0,0.265025,0.9196169999999999,0.6545919999999998
48.8,0.0,1.0,1.0,0.271677,0.9192769999999999,0.6476
48.9,0.0,1.0,1.0,0.265868,0.917365,0.651497
49.0,0.0,1.0,1.0,0.259149,0.9170360000000001,0.6578870000000001
49.1,0.0,1.000001,1.000001,0.261366,0.923034,0.661668
49.2,0.0,1.0,1.0,0.261156,0.927854,0.666698
49.3,0.0,0.9999990000000001,0.9999990000000001,0.258939,0.9278500000000001,0.668911
49.4,0.0,1.0,1.0,0.256451,0.928678,0.672227
49.5,0.0,1.0,1.0,0.252452,0.92599,0.673538
49.6,0.0,1.0,1.0,0.251602,0.928278,0.676676
49.7,0.0,1.0,1.0,0.246616,0.931537,0.6849209999999999
49.8,0.0,1.000001,1.000001,0.249996,0.9299149999999999,0.6799189999999999
49.9,0.0,1.0,1.0,0.25283100000000003,0.924131,0.6713
