DSP,JCAD,RhoA,RhoC,TJP1,p1_name,p1_value,p2_name,p2_value,p3_name,p3_value,perturbation,exp_name,type,delta,phenotype
0.44099299999999997,0.27682,0.45872500000000005,0.615657,0.6753439999999999,$DSP_recruitment,0.4,$TJP1_recruitment,1.0,$JCAD_recruitment,0.2,WT,Joint_Recr_Sweep,3D,0.15693199999999996,Normal
0.439857,0.44162300000000004,0.47447300000000003,0.6421,0.675641,$DSP_recruitment,0.4,$TJP1_recruitment,1.0,$JCAD_recruitment,0.4,WT,Joint_Recr_Sweep,3D,0.16762699999999997,Normal
0.4427789999999999,0.532366,0.4781559999999999,0.664733,0.660774,$DSP_recruitment,0.4,$TJP1_recruitment,1.0,$JCAD_recruitment,0.6000000000000001,WT,Joint_Recr_Sweep,3D,0.1865770000000001,Normal
0.43792000000000003,0.620516,0.494474,0.680218,0.6748409999999999,$DSP_recruitment,0.4,$TJP1_recruitment,1.0,$JCAD_recruitment,0.8,WT,Joint_Recr_Sweep,3D,0.18574399999999996,Normal
0.44077900000000003,0.6773250000000001,0.48461,0.704246,0.6779769999999999,$DSP_recruitment,0.4,$TJP1_recruitment,1.0,$JCAD_recruitment,1.0,WT,Joint_Recr_Sweep,3D,0.21963600000000005,Normal
0.540998,0.004,0.608526,0.286198,0.0029240000000000004,$DSP_recruitment,0.6000000000000001,$TJP1_recruitment,0.0,$JCAD_recruitment,0.0,WT,Joint_Recr_Sweep,3D,-0.322328,Failed
0.539044,0.293342,0.6801309999999999,0.249462,0.0024000000000000002,$DSP_recruitment,0.6000000000000001,$TJP1_recruitment,0.0,$JCAD_recruitment,0.2,WT,Joint_Recr_Sweep,3D,-0.43066899999999997,Failed
0.545627,0.44686800000000004,0.7166279999999999,0.227241,0.0038000000000000004,$DSP_recruitment,0.6000000000000001,$TJP1_recruitment,0.0,$JCAD_recruitment,0.4,WT,Joint_Recr_Sweep,3D,-0.4893869999999999,Failed
0.5456689999999998,0.548817,0.7359899999999998,0.222113,0.0024100000000000002,$DSP_recruitment,0.6000000000000001,$TJP1_recruitment,0.0,$JCAD_recruitment,0.6000000000000001,WT,Joint_Recr_Sweep,3D,-0.5138769999999998,Failed
0.5479,0.6313070000000001,0.7648600000000001,0.211416,0.003479,$DSP_recruitment,0.6000000000000001,$TJP1_recruitment,0.0,$JCAD_recruitment,0.8,WT,Joint_Recr_Sweep,3D,-0.553444,Failed
0.552783,0.6782099999999999,0.765724,0.213071,0.0045449999999999996,$DSP_recruitment,0.6000000000000001,$TJP1_recruitment,0.0,$JCAD_recruitment,1.0,WT,Joint_Recr_Sweep,3D,-0.552653,Failed
0.530692,0.004131,0.556876,0.392312,0.291561,$DSP_recruitment,0.6000000000000001,$TJP1_recruitment,0.2,$JCAD_recruitment,0.0,WT,Joint_Recr_Sweep,3D,-0.16456400000000004,Normal
0.5416049999999999,0.291242,0.596119,0.40866,0.284871,$DSP_recruitment,0.6000000000000001,$TJP1_recruitment,0.2,$JCAD_recruitment,0.2,WT,Joint_Recr_Sweep,3D,-0.18745899999999993,Normal
0.546045,0.448672,0.626536,0.414581,0.290867,$DSP_recruitment,0.6000000000000001,$TJP1_recruitment,0.2,$JCAD_recruitment,0.4,WT,Joint_Recr_Sweep,3D,-0.211955,Normal
0.547837,0.541065,0.662192,0.405756,0.2793,$DSP_recruitment,0.6000000000000001,$TJP1_recruitment,0.2,$JCAD_recruitment,0.6000000000000001,WT,Joint_Recr_Sweep,3D,-0.256436,Failed
0.5424869999999999,0.61512,0.6534599999999999,0.421099,0.285512,$DSP_recruitment,0.6000000000000001,$TJP1_recruitment,0.2,$JCAD_recruitment,0.8,WT,Joint_Recr_Sweep,3D,-0.23236099999999993,Normal
0.539893,0.6752,0.6722469999999999,0.415769,0.285642,$DSP_recruitment,0.6000000000000001,$TJP1_recruitment,0.2,$JCAD_recruitment,1.0,WT,Joint_Recr_Sweep,3D,-0.25647799999999993,Failed
0.5334880000000001,0.004349,0.5172650000000001,0.453388,0.45683900000000005,$DSP_recruitment,0.6000000000000001,$TJP1_recruitment,0.4,$JCAD_recruitment,0.0,WT,Joint_Recr_Sweep,3D,-0.06387700000000007,Normal
0.550332,0.28514399999999995,0.561584,0.483417,0.4460219999999999,$DSP_recruitment,0.6000000000000001,$TJP1_recruitment,0.4,$JCAD_recruitment,0.2,WT,Joint_Recr_Sweep,3D,-0.07816699999999999,Normal
