DSP,JCAD,RhoA,RhoC,TJP1,p1_name,p1_value,p2_name,p2_value,perturbation,exp_name,type,delta,phenotype
0.5034,0.499,0.464703,0.55595,,$RhoA_amp,25.0,$RhoA_antagonistic,15.0,TJP1,Escape_Threshold_RhoA,2D,0.09124700000000008,Normal
0.49319899999999994,0.49960000000000004,0.807064,0.318274,,$RhoA_amp,30.0,$RhoA_antagonistic,1.0,TJP1,Escape_Threshold_RhoA,2D,-0.48879,Failed
0.513799,0.49899899999999997,0.6987150000000001,0.38786200000000004,,$RhoA_amp,30.0,$RhoA_antagonistic,3.0,TJP1,Escape_Threshold_RhoA,2D,-0.31085300000000005,Failed
0.49960000000000004,0.488999,0.61162,0.458695,,$RhoA_amp,30.0,$RhoA_antagonistic,5.0,TJP1,Escape_Threshold_RhoA,2D,-0.15292500000000003,Normal
0.49779999999999996,0.49119999999999997,0.5749709999999999,0.472122,,$RhoA_amp,30.0,$RhoA_antagonistic,7.0,TJP1,Escape_Threshold_RhoA,2D,-0.10284899999999991,Normal
0.501998,0.498,0.54597,0.49193200000000004,,$RhoA_amp,30.0,$RhoA_antagonistic,9.0,TJP1,Escape_Threshold_RhoA,2D,-0.05403799999999992,Normal
0.4988,0.49619800000000003,0.50189,0.5239510000000001,,$RhoA_amp,30.0,$RhoA_antagonistic,11.0,TJP1,Escape_Threshold_RhoA,2D,0.02206100000000011,Normal
0.5017989999999999,0.506201,0.48451099999999997,0.537901,,$RhoA_amp,30.0,$RhoA_antagonistic,13.0,TJP1,Escape_Threshold_RhoA,2D,0.05338999999999999,Normal
0.4966,0.4882,0.47082,0.553599,,$RhoA_amp,30.0,$RhoA_antagonistic,15.0,TJP1,Escape_Threshold_RhoA,2D,0.08277899999999994,Normal
0.492,0.505201,0.8153370000000001,0.295724,,$RhoA_amp,35.0,$RhoA_antagonistic,1.0,TJP1,Escape_Threshold_RhoA,2D,-0.5196130000000001,Failed
0.49539900000000003,0.490399,0.693771,0.3864159999999999,,$RhoA_amp,35.0,$RhoA_antagonistic,3.0,TJP1,Escape_Threshold_RhoA,2D,-0.3073550000000001,Failed
0.5056,0.5076,0.6359699999999999,0.43242400000000003,,$RhoA_amp,35.0,$RhoA_antagonistic,5.0,TJP1,Escape_Threshold_RhoA,2D,-0.2035459999999999,Normal
0.48880100000000004,0.5012,0.580776,0.465007,,$RhoA_amp,35.0,$RhoA_antagonistic,7.0,TJP1,Escape_Threshold_RhoA,2D,-0.11576899999999996,Normal
0.501401,0.499001,0.5456570000000001,0.5088090000000001,,$RhoA_amp,35.0,$RhoA_antagonistic,9.0,TJP1,Escape_Threshold_RhoA,2D,-0.03684799999999999,Normal
0.4918,0.508,0.517307,0.516892,,$RhoA_amp,35.0,$RhoA_antagonistic,11.0,TJP1,Escape_Threshold_RhoA,2D,-0.0004149999999999432,Normal
0.48860000000000003,0.49239900000000003,0.48556900000000003,0.537595,,$RhoA_amp,35.0,$RhoA_antagonistic,13.0,TJP1,Escape_Threshold_RhoA,2D,0.05202600000000002,Normal
0.5064,0.49039900000000003,0.47002900000000003,0.552634,,$RhoA_amp,35.0,$RhoA_antagonistic,15.0,TJP1,Escape_Threshold_RhoA,2D,0.08260499999999993,Normal
