step,time,perturbation,id,extension,stiffness,tension,activation,classification
1600,160.0,JCAD_KO,14,-0.0058,1.0,0.7355,0.803,polar
1600,160.0,JCAD_KO,15,-0.0058,1.0,0.7355,0.803,polar
1600,160.0,JCAD_KO,16,0.0395,1.0,0.7607,0.808,polar
1600,160.0,JCAD_KO,17,0.1575,1.0,0.8256,0.822,lateral
1600,160.0,JCAD_KO,18,0.2538,1.0,0.8895,0.831,lateral
1600,160.0,JCAD_KO,19,0.2888,1.0,0.9256,0.83,lateral
1700,170.0,JCAD_KO,0,0.2975,1.0,0.9354,0.83,lateral
1700,170.0,JCAD_KO,1,0.261,1.0,0.8978,0.83,lateral
1700,170.0,JCAD_KO,2,0.156,1.0,0.8307,0.82,lateral
1700,170.0,JCAD_KO,3,0.0343,1.0,0.762,0.806,polar
1700,170.0,JCAD_KO,4,-0.0076,1.0,0.7344,0.802,polar
1700,170.0,JCAD_KO,5,-0.0076,1.0,0.7344,0.802,polar
1700,170.0,JCAD_KO,6,0.0343,1.0,0.762,0.806,polar
1700,170.0,JCAD_KO,7,0.156,1.0,0.8307,0.82,lateral
1700,170.0,JCAD_KO,8,0.261,1.0,0.8978,0.83,lateral
1700,170.0,JCAD_KO,9,0.2975,1.0,0.9354,0.83,lateral
1700,170.0,JCAD_KO,10,0.2975,1.0,0.9354,0.83,lateral
1700,170.0,JCAD_KO,11,0.261,1.0,0.8978,0.83,lateral
1700,170.0,JCAD_KO,12,0.156,1.0,0.8307,0.82,lateral
1700,170.0,JCAD_KO,13,0.0343,1.0,0.762,0.806,polar
1700,170.0,JCAD_KO,14,-0.0076,1.0,0.7344,0.802,polar
1700,170.0,JCAD_KO,15,-0.0076,1.0,0.7344,0.802,polar
1700,170.0,JCAD_KO,16,0.0343,1.0,0.762,0.806,polar
1700,170.0,JCAD_KO,17,0.156,1.0,0.8307,0.82,lateral
1700,170.0,JCAD_KO,18,0.261,1.0,0.8978,0.83,lateral
1700,170.0,JCAD_KO,19,0.2975,1.0,0.9354,0.83,lateral
1800,180.0,JCAD_KO,0,0.3087,1.0,0.9476,0.83,lateral
1800,180.0,JCAD_KO,1,0.2727,1.0,0.9104,0.83,lateral
1800,180.0,JCAD_KO,2,0.1641,1.0,0.8436,0.819,lateral
1800,180.0,JCAD_KO,3,0.0427,1.0,0.7751,0.805,polar
1800,180.0,JCAD_KO,4,0.0046,1.0,0.7471,0.802,polar
1800,180.0,JCAD_KO,5,0.0046,1.0,0.7471,0.802,polar
1800,180.0,JCAD_KO,6,0.0427,1.0,0.7751,0.805,polar
1800,180.0,JCAD_KO,7,0.1641,1.0,0.8436,0.819,lateral
1800,180.0,JCAD_KO,8,0.2727,1.0,0.9104,0.83,lateral
1800,180.0,JCAD_KO,9,0.3087,1.0,0.9476,0.83,lateral
1800,180.0,JCAD_KO,10,0.3087,1.0,0.9476,0.83,lateral
1800,180.0,JCAD_KO,11,0.2727,1.0,0.9104,0.83,lateral
1800,180.0,JCAD_KO,12,0.1641,1.0,0.8436,0.819,lateral
1800,180.0,JCAD_KO,13,0.0427,1.0,0.7751,0.805,polar
1800,180.0,JCAD_KO,14,0.0046,1.0,0.7471,0.802,polar
1800,180.0,JCAD_KO,15,0.0046,1.0,0.7471,0.802,polar
1800,180.0,JCAD_KO,16,0.0427,1.0,0.7751,0.805,polar
1800,180.0,JCAD_KO,17,0.1641,1.0,0.8436,0.819,lateral
1800,180.0,JCAD_KO,18,0.2727,1.0,0.9104,0.83,lateral
1800,180.0,JCAD_KO,19,0.3087,1.0,0.9476,0.83,lateral
1900,190.0,JCAD_KO,0,0.3193,1.0,0.959,0.83,lateral
1900,190.0,JCAD_KO,1,0.2843,1.0,0.9227,0.83,lateral
1900,190.0,JCAD_KO,2,0.1744,1.0,0.8574,0.818,lateral
1900,190.0,JCAD_KO,3,0.0546,1.0,0.7903,0.804,polar
1900,190.0,JCAD_KO,4,0.0199,1.0,0.7628,0.802,polar
1900,190.0,JCAD_KO,5,0.0199,1.0,0.7628,0.802,polar
1900,190.0,JCAD_KO,6,0.0546,1.0,0.7903,0.804,polar
1900,190.0,JCAD_KO,7,0.1744,1.0,0.8574,0.818,lateral
1900,190.0,JCAD_KO,8,0.2843,1.0,0.9227,0.83,lateral
1900,190.0,JCAD_KO,9,0.3193,1.0,0.959,0.83,lateral
1900,190.0,JCAD_KO,10,0.3193,1.0,0.959,0.83,lateral
1900,190.0,JCAD_KO,11,0.2843,1.0,0.9227,0.83,lateral
1900,190.0,JCAD_KO,12,0.1744,1.0,0.8574,0.818,lateral
1900,190.0,JCAD_KO,13,0.0546,1.0,0.7903,0.804,polar
1900,190.0,JCAD_KO,14,0.0199,1.0,0.7628,0.802,polar
1900,190.0,JCAD_KO,15,0.0199,1.0,0.7628,0.802,polar
1900,190.0,JCAD_KO,16,0.0546,1.0,0.7903,0.804,polar
1900,190.0,JCAD_KO,17,0.1744,1.0,0.8574,0.818,lateral
1900,190.0,JCAD_KO,18,0.2843,1.0,0.9227,0.83,lateral
1900,190.0,JCAD_KO,19,0.3193,1.0,0.959,0.83,lateral
1999,199.9,JCAD_KO,0,0.3202,1.0,0.9605,0.829,lateral
1999,199.9,JCAD_KO,1,0.2831,1.0,0.9221,0.83,lateral
1999,199.9,JCAD_KO,2,0.1671,1.0,0.8526,0.817,lateral
1999,199.9,JCAD_KO,3,0.0423,1.0,0.7804,0.803,polar
1999,199.9,JCAD_KO,4,0.0066,1.0,0.7498,0.802,polar
1999,199.9,JCAD_KO,5,0.0066,1.0,0.7498,0.802,polar
1999,199.9,JCAD_KO,6,0.0423,1.0,0.7804,0.803,polar
1999,199.9,JCAD_KO,7,0.1671,1.0,0.8526,0.817,lateral
1999,199.9,JCAD_KO,8,0.2831,1.0,0.9221,0.83,lateral
1999,199.9,JCAD_KO,9,0.3202,1.0,0.9605,0.829,lateral
1999,199.9,JCAD_KO,10,0.3202,1.0,0.9605,0.829,lateral
1999,199.9,JCAD_KO,11,0.2831,1.0,0.9221,0.83,lateral
1999,199.9,JCAD_KO,12,0.1671,1.0,0.8526,0.817,lateral
1999,199.9,JCAD_KO,13,0.0423,1.0,0.7804,0.803,polar
1999,199.9,JCAD_KO,14,0.0066,1.0,0.7498,0.802,polar
1999,199.9,JCAD_KO,15,0.0066,1.0,0.7498,0.802,polar
1999,199.9,JCAD_KO,16,0.0423,1.0,0.7804,0.803,polar
1999,199.9,JCAD_KO,17,0.1671,1.0,0.8526,0.817,lateral
1999,199.9,JCAD_KO,18,0.2831,1.0,0.9221,0.83,lateral
1999,199.9,JCAD_KO,19,0.3202,1.0,0.9605,0.829,lateral
0,0.0,DSP_JCAD_DKO,0,0.0,1.0,0.1877,0.95,lateral
0,0.0,DSP_JCAD_DKO,1,0.0,1.0,0.1877,0.95,lateral
0,0.0,DSP_JCAD_DKO,2,0.0,1.0,0.1877,0.95,lateral
0,0.0,DSP_JCAD_DKO,3,0.0,1.0,0.1877,0.95,lateral
0,0.0,DSP_JCAD_DKO,4,0.0,1.0,0.1877,0.95,polar
0,0.0,DSP_JCAD_DKO,5,0.0,1.0,0.1877,0.95,polar
0,0.0,DSP_JCAD_DKO,6,0.0,1.0,0.1877,0.95,lateral
0,0.0,DSP_JCAD_DKO,7,0.0,1.0,0.1877,0.95,lateral
0,0.0,DSP_JCAD_DKO,8,0.0,1.0,0.1877,0.95,lateral
0,0.0,DSP_JCAD_DKO,9,0.0,1.0,0.1877,0.95,lateral
0,0.0,DSP_JCAD_DKO,10,0.0,1.0,0.1877,0.95,lateral
0,0.0,DSP_JCAD_DKO,11,0.0,1.0,0.1877,0.95,lateral
0,0.0,DSP_JCAD_DKO,12,0.0,1.0,0.1877,0.95,lateral
0,0.0,DSP_JCAD_DKO,13,0.0,1.0,0.1877,0.95,lateral
0,0.0,DSP_JCAD_DKO,14,0.0,1.0,0.1877,0.95,polar
0,0.0,DSP_JCAD_DKO,15,0.0,1.0,0.1877,0.95,polar
0,0.0,DSP_JCAD_DKO,16,0.0,1.0,0.1877,0.95,lateral
0,0.0,DSP_JCAD_DKO,17,0.0,1.0,0.1877,0.95,lateral
0,0.0,DSP_JCAD_DKO,18,0.0,1.0,0.1877,0.95,lateral
0,0.0,DSP_JCAD_DKO,19,0.0,1.0,0.1877,0.95,lateral
100,10.0,DSP_JCAD_DKO,0,0.0163,1.0,0.3303,0.916,lateral
100,10.0,DSP_JCAD_DKO,1,0.0036,1.0,0.3176,0.916,lateral
100,10.0,DSP_JCAD_DKO,2,-0.0114,1.0,0.3026,0.916,lateral
100,10.0,DSP_JCAD_DKO,3,-0.0118,1.0,0.2966,0.918,lateral
100,10.0,DSP_JCAD_DKO,4,0.0005,1.0,0.301,0.92,polar
100,10.0,DSP_JCAD_DKO,5,0.0005,1.0,0.301,0.92,polar
100,10.0,DSP_JCAD_DKO,6,-0.0118,1.0,0.2966,0.918,lateral
100,10.0,DSP_JCAD_DKO,7,-0.0114,1.0,0.3026,0.916,lateral
100,10.0,DSP_JCAD_DKO,8,0.0036,1.0,0.3176,0.916,lateral
100,10.0,DSP_JCAD_DKO,9,0.0163,1.0,0.3303,0.916,lateral
100,10.0,DSP_JCAD_DKO,10,0.0163,1.0,0.3303,0.916,lateral
100,10.0,DSP_JCAD_DKO,11,0.0036,1.0,0.3176,0.916,lateral
100,10.0,DSP_JCAD_DKO,12,-0.0114,1.0,0.3026,0.916,lateral
100,10.0,DSP_JCAD_DKO,13,-0.0118,1.0,0.2966,0.918,lateral
100,10.0,DSP_JCAD_DKO,14,0.0005,1.0,0.301,0.92,polar
100,10.0,DSP_JCAD_DKO,15,0.0005,1.0,0.301,0.92,polar
100,10.0,DSP_JCAD_DKO,16,-0.0118,1.0,0.2966,0.918,lateral
100,10.0,DSP_JCAD_DKO,17,-0.0114,1.0,0.3026,0.916,lateral
100,10.0,DSP_JCAD_DKO,18,0.0036,1.0,0.3176,0.916,lateral
100,10.0,DSP_JCAD_DKO,19,0.0163,1.0,0.3303,0.916,lateral
200,20.0,DSP_JCAD_DKO,0,0.0248,1.0,0.4293,0.892,lateral
200,20.0,DSP_JCAD_DKO,1,0.0066,1.0,0.411,0.892,lateral
200,20.0,DSP_JCAD_DKO,2,-0.0168,1.0,0.3876,0.892,lateral
200,20.0,DSP_JCAD_DKO,3,-0.0122,1.0,0.3753,0.897,lateral
200,20.0,DSP_JCAD_DKO,4,0.0117,1.0,0.3786,0.902,polar
200,20.0,DSP_JCAD_DKO,5,0.0117,1.0,0.3786,0.902,polar
200,20.0,DSP_JCAD_DKO,6,-0.0122,1.0,0.3753,0.897,lateral
200,20.0,DSP_JCAD_DKO,7,-0.0168,1.0,0.3876,0.892,lateral
200,20.0,DSP_JCAD_DKO,8,0.0066,1.0,0.411,0.892,lateral
200,20.0,DSP_JCAD_DKO,9,0.0248,1.0,0.4293,0.892,lateral
200,20.0,DSP_JCAD_DKO,10,0.0248,1.0,0.4293,0.892,lateral
200,20.0,DSP_JCAD_DKO,11,0.0066,1.0,0.411,0.892,lateral
200,20.0,DSP_JCAD_DKO,12,-0.0168,1.0,0.3876,0.892,lateral
200,20.0,DSP_JCAD_DKO,13,-0.0122,1.0,0.3753,0.897,lateral
200,20.0,DSP_JCAD_DKO,14,0.0117,1.0,0.3786,0.902,polar
200,20.0,DSP_JCAD_DKO,15,0.0117,1.0,0.3786,0.902,polar
200,20.0,DSP_JCAD_DKO,16,-0.0122,1.0,0.3753,0.897,lateral
200,20.0,DSP_JCAD_DKO,17,-0.0168,1.0,0.3876,0.892,lateral
200,20.0,DSP_JCAD_DKO,18,0.0066,1.0,0.411,0.892,lateral
200,20.0,DSP_JCAD_DKO,19,0.0248,1.0,0.4293,0.892,lateral
300,30.0,DSP_JCAD_DKO,0,0.0336,1.0,0.5028,0.875,lateral
300,30.0,DSP_JCAD_DKO,1,0.0114,1.0,0.4807,0.875,lateral
300,30.0,DSP_JCAD_DKO,2,-0.0183,1.0,0.4509,0.875,lateral
300,30.0,DSP_JCAD_DKO,3,-0.0066,1.0,0.4339,0.883,lateral
300,30.0,DSP_JCAD_DKO,4,0.0289,1.0,0.4371,0.891,polar
300,30.0,DSP_JCAD_DKO,5,0.0289,1.0,0.4371,0.891,polar
300,30.0,DSP_JCAD_DKO,6,-0.0066,1.0,0.4339,0.883,lateral
300,30.0,DSP_JCAD_DKO,7,-0.0183,1.0,0.4509,0.875,lateral
300,30.0,DSP_JCAD_DKO,8,0.0114,1.0,0.4807,0.875,lateral
300,30.0,DSP_JCAD_DKO,9,0.0336,1.0,0.5028,0.875,lateral
300,30.0,DSP_JCAD_DKO,10,0.0336,1.0,0.5028,0.875,lateral
300,30.0,DSP_JCAD_DKO,11,0.0114,1.0,0.4807,0.875,lateral
300,30.0,DSP_JCAD_DKO,12,-0.0183,1.0,0.4509,0.875,lateral
300,30.0,DSP_JCAD_DKO,13,-0.0066,1.0,0.4339,0.883,lateral
300,30.0,DSP_JCAD_DKO,14,0.0289,1.0,0.4371,0.891,polar
300,30.0,DSP_JCAD_DKO,15,0.0289,1.0,0.4371,0.891,polar
300,30.0,DSP_JCAD_DKO,16,-0.0066,1.0,0.4339,0.883,lateral
300,30.0,DSP_JCAD_DKO,17,-0.0183,1.0,0.4509,0.875,lateral
300,30.0,DSP_JCAD_DKO,18,0.0114,1.0,0.4807,0.875,lateral
300,30.0,DSP_JCAD_DKO,19,0.0336,1.0,0.5028,0.875,lateral
400,40.0,DSP_JCAD_DKO,0,0.0461,1.0,0.5617,0.863,lateral
400,40.0,DSP_JCAD_DKO,1,0.0217,1.0,0.5373,0.863,lateral
400,40.0,DSP_JCAD_DKO,2,-0.0124,1.0,0.5032,0.863,lateral
400,40.0,DSP_JCAD_DKO,3,0.0053,1.0,0.4824,0.873,lateral
400,40.0,DSP_JCAD_DKO,4,0.0491,1.0,0.4852,0.884,polar
400,40.0,DSP_JCAD_DKO,5,0.0491,1.0,0.4852,0.884,polar
400,40.0,DSP_JCAD_DKO,6,0.0053,1.0,0.4824,0.873,lateral
400,40.0,DSP_JCAD_DKO,7,-0.0124,1.0,0.5032,0.863,lateral
400,40.0,DSP_JCAD_DKO,8,0.0217,1.0,0.5373,0.863,lateral
400,40.0,DSP_JCAD_DKO,9,0.0461,1.0,0.5617,0.863,lateral
400,40.0,DSP_JCAD_DKO,10,0.0461,1.0,0.5617,0.863,lateral
400,40.0,DSP_JCAD_DKO,11,0.0217,1.0,0.5373,0.863,lateral
400,40.0,DSP_JCAD_DKO,12,-0.0124,1.0,0.5032,0.863,lateral
400,40.0,DSP_JCAD_DKO,13,0.0053,1.0,0.4824,0.873,lateral
400,40.0,DSP_JCAD_DKO,14,0.0491,1.0,0.4852,0.884,polar
400,40.0,DSP_JCAD_DKO,15,0.0491,1.0,0.4852,0.884,polar
400,40.0,DSP_JCAD_DKO,16,0.0053,1.0,0.4824,0.873,lateral
400,40.0,DSP_JCAD_DKO,17,-0.0124,1.0,0.5032,0.863,lateral
400,40.0,DSP_JCAD_DKO,18,0.0217,1.0,0.5373,0.863,lateral
400,40.0,DSP_JCAD_DKO,19,0.0461,1.0,0.5617,0.863,lateral
500,50.0,DSP_JCAD_DKO,0,0.0565,1.0,0.6053,0.854,lateral
500,50.0,DSP_JCAD_DKO,1,0.0298,1.0,0.5786,0.854,lateral
500,50.0,DSP_JCAD_DKO,2,-0.0092,1.0,0.5396,0.854,lateral
500,50.0,DSP_JCAD_DKO,3,0.0106,1.0,0.5139,0.866,lateral
500,50.0,DSP_JCAD_DKO,4,0.0595,1.0,0.5157,0.878,polar
500,50.0,DSP_JCAD_DKO,5,0.0595,1.0,0.5157,0.878,polar
500,50.0,DSP_JCAD_DKO,6,0.0106,1.0,0.5139,0.866,lateral
500,50.0,DSP_JCAD_DKO,7,-0.0092,1.0,0.5396,0.854,lateral
500,50.0,DSP_JCAD_DKO,8,0.0298,1.0,0.5786,0.854,lateral
500,50.0,DSP_JCAD_DKO,9,0.0565,1.0,0.6053,0.854,lateral
500,50.0,DSP_JCAD_DKO,10,0.0565,1.0,0.6053,0.854,lateral
500,50.0,DSP_JCAD_DKO,11,0.0298,1.0,0.5786,0.854,lateral
500,50.0,DSP_JCAD_DKO,12,-0.0092,1.0,0.5396,0.854,lateral
500,50.0,DSP_JCAD_DKO,13,0.0106,1.0,0.5139,0.866,lateral
500,50.0,DSP_JCAD_DKO,14,0.0595,1.0,0.5157,0.878,polar
500,50.0,DSP_JCAD_DKO,15,0.0595,1.0,0.5157,0.878,polar
500,50.0,DSP_JCAD_DKO,16,0.0106,1.0,0.5139,0.866,lateral
500,50.0,DSP_JCAD_DKO,17,-0.0092,1.0,0.5396,0.854,lateral
500,50.0,DSP_JCAD_DKO,18,0.0298,1.0,0.5786,0.854,lateral
500,50.0,DSP_JCAD_DKO,19,0.0565,1.0,0.6053,0.854,lateral
600,60.0,DSP_JCAD_DKO,0,0.077,1.0,0.6496,0.847,lateral
600,60.0,DSP_JCAD_DKO,1,0.0499,1.0,0.6225,0.847,lateral
600,60.0,DSP_JCAD_DKO,2,0.0089,1.0,0.5815,0.847,lateral
600,60.0,DSP_JCAD_DKO,3,0.0301,1.0,0.5523,0.861,lateral
600,60.0,DSP_JCAD_DKO,4,0.0818,1.0,0.5525,0.875,polar
600,60.0,DSP_JCAD_DKO,5,0.0818,1.0,0.5525,0.875,polar
600,60.0,DSP_JCAD_DKO,6,0.0301,1.0,0.5523,0.861,lateral
600,60.0,DSP_JCAD_DKO,7,0.0089,1.0,0.5815,0.847,lateral
600,60.0,DSP_JCAD_DKO,8,0.0499,1.0,0.6225,0.847,lateral
600,60.0,DSP_JCAD_DKO,9,0.077,1.0,0.6496,0.847,lateral
600,60.0,DSP_JCAD_DKO,10,0.077,1.0,0.6496,0.847,lateral
600,60.0,DSP_JCAD_DKO,11,0.0499,1.0,0.6225,0.847,lateral
600,60.0,DSP_JCAD_DKO,12,0.0089,1.0,0.5815,0.847,lateral
600,60.0,DSP_JCAD_DKO,13,0.0301,1.0,0.5523,0.861,lateral
600,60.0,DSP_JCAD_DKO,14,0.0818,1.0,0.5525,0.875,polar
600,60.0,DSP_JCAD_DKO,15,0.0818,1.0,0.5525,0.875,polar
600,60.0,DSP_JCAD_DKO,16,0.0301,1.0,0.5523,0.861,lateral
600,60.0,DSP_JCAD_DKO,17,0.0089,1.0,0.5815,0.847,lateral
600,60.0,DSP_JCAD_DKO,18,0.0499,1.0,0.6225,0.847,lateral
600,60.0,DSP_JCAD_DKO,19,0.077,1.0,0.6496,0.847,lateral
700,70.0,DSP_JCAD_DKO,0,0.0974,1.0,0.687,0.843,lateral
700,70.0,DSP_JCAD_DKO,1,0.07,1.0,0.6596,0.843,lateral
700,70.0,DSP_JCAD_DKO,2,0.0271,1.0,0.6167,0.843,lateral
700,70.0,DSP_JCAD_DKO,3,0.0481,1.0,0.5839,0.857,lateral
700,70.0,DSP_JCAD_DKO,4,0.1008,1.0,0.5819,0.872,polar
700,70.0,DSP_JCAD_DKO,5,0.1008,1.0,0.5819,0.872,polar
700,70.0,DSP_JCAD_DKO,6,0.0481,1.0,0.5839,0.857,lateral
700,70.0,DSP_JCAD_DKO,7,0.0271,1.0,0.6167,0.843,lateral
700,70.0,DSP_JCAD_DKO,8,0.07,1.0,0.6596,0.843,lateral
700,70.0,DSP_JCAD_DKO,9,0.0974,1.0,0.687,0.843,lateral
700,70.0,DSP_JCAD_DKO,10,0.0974,1.0,0.687,0.843,lateral
700,70.0,DSP_JCAD_DKO,11,0.07,1.0,0.6596,0.843,lateral
700,70.0,DSP_JCAD_DKO,12,0.0271,1.0,0.6167,0.843,lateral
700,70.0,DSP_JCAD_DKO,13,0.0481,1.0,0.5839,0.857,lateral
700,70.0,DSP_JCAD_DKO,14,0.1008,1.0,0.5819,0.872,polar
700,70.0,DSP_JCAD_DKO,15,0.1008,1.0,0.5819,0.872,polar
700,70.0,DSP_JCAD_DKO,16,0.0481,1.0,0.5839,0.857,lateral
700,70.0,DSP_JCAD_DKO,17,0.0271,1.0,0.6167,0.843,lateral
700,70.0,DSP_JCAD_DKO,18,0.07,1.0,0.6596,0.843,lateral
700,70.0,DSP_JCAD_DKO,19,0.0974,1.0,0.687,0.843,lateral
800,80.0,DSP_JCAD_DKO,0,0.1117,1.0,0.7135,0.84,lateral
800,80.0,DSP_JCAD_DKO,1,0.0823,1.0,0.6841,0.84,lateral
800,80.0,DSP_JCAD_DKO,2,0.0343,1.0,0.6361,0.84,lateral
800,80.0,DSP_JCAD_DKO,3,0.0508,1.0,0.5963,0.855,lateral
800,80.0,DSP_JCAD_DKO,4,0.1021,1.0,0.5908,0.87,polar
800,80.0,DSP_JCAD_DKO,5,0.1021,1.0,0.5908,0.87,polar
800,80.0,DSP_JCAD_DKO,6,0.0508,1.0,0.5963,0.855,lateral
800,80.0,DSP_JCAD_DKO,7,0.0343,1.0,0.6361,0.84,lateral
800,80.0,DSP_JCAD_DKO,8,0.0823,1.0,0.6841,0.84,lateral
800,80.0,DSP_JCAD_DKO,9,0.1117,1.0,0.7135,0.84,lateral
800,80.0,DSP_JCAD_DKO,10,0.1117,1.0,0.7135,0.84,lateral
800,80.0,DSP_JCAD_DKO,11,0.0823,1.0,0.6841,0.84,lateral
800,80.0,DSP_JCAD_DKO,12,0.0343,1.0,0.6361,0.84,lateral
800,80.0,DSP_JCAD_DKO,13,0.0508,1.0,0.5963,0.855,lateral
800,80.0,DSP_JCAD_DKO,14,0.1021,1.0,0.5908,0.87,polar
800,80.0,DSP_JCAD_DKO,15,0.1021,1.0,0.5908,0.87,polar
800,80.0,DSP_JCAD_DKO,16,0.0508,1.0,0.5963,0.855,lateral
800,80.0,DSP_JCAD_DKO,17,0.0343,1.0,0.6361,0.84,lateral
800,80.0,DSP_JCAD_DKO,18,0.0823,1.0,0.6841,0.84,lateral
800,80.0,DSP_JCAD_DKO,19,0.1117,1.0,0.7135,0.84,lateral
900,90.0,DSP_JCAD_DKO,0,0.131,1.0,0.7415,0.837,lateral
900,90.0,DSP_JCAD_DKO,1,0.1009,1.0,0.7114,0.837,lateral
900,90.0,DSP_JCAD_DKO,2,0.0502,1.0,0.6608,0.837,lateral
900,90.0,DSP_JCAD_DKO,3,0.0637,1.0,0.6162,0.853,lateral
900,90.0,DSP_JCAD_DKO,4,0.1132,1.0,0.6073,0.868,polar
900,90.0,DSP_JCAD_DKO,5,0.1132,1.0,0.6073,0.868,polar
900,90.0,DSP_JCAD_DKO,6,0.0637,1.0,0.6162,0.853,lateral
900,90.0,DSP_JCAD_DKO,7,0.0502,1.0,0.6608,0.837,lateral
900,90.0,DSP_JCAD_DKO,8,0.1009,1.0,0.7114,0.837,lateral
900,90.0,DSP_JCAD_DKO,9,0.131,1.0,0.7415,0.837,lateral
900,90.0,DSP_JCAD_DKO,10,0.131,1.0,0.7415,0.837,lateral
900,90.0,DSP_JCAD_DKO,11,0.1009,1.0,0.7114,0.837,lateral
900,90.0,DSP_JCAD_DKO,12,0.0502,1.0,0.6608,0.837,lateral
900,90.0,DSP_JCAD_DKO,13,0.0637,1.0,0.6162,0.853,lateral
900,90.0,DSP_JCAD_DKO,14,0.1132,1.0,0.6073,0.868,polar
900,90.0,DSP_JCAD_DKO,15,0.1132,1.0,0.6073,0.868,polar
900,90.0,DSP_JCAD_DKO,16,0.0637,1.0,0.6162,0.853,lateral
900,90.0,DSP_JCAD_DKO,17,0.0502,1.0,0.6608,0.837,lateral
900,90.0,DSP_JCAD_DKO,18,0.1009,1.0,0.7114,0.837,lateral
900,90.0,DSP_JCAD_DKO,19,0.131,1.0,0.7415,0.837,lateral
1000,100.0,DSP_JCAD_DKO,0,0.1547,1.0,0.7715,0.836,lateral
1000,100.0,DSP_JCAD_DKO,1,0.1254,1.0,0.7422,0.836,lateral
1000,100.0,DSP_JCAD_DKO,2,0.0753,1.0,0.6921,0.836,lateral
1000,100.0,DSP_JCAD_DKO,3,0.0884,1.0,0.646,0.851,lateral
1000,100.0,DSP_JCAD_DKO,4,0.1372,1.0,0.6352,0.867,polar
1000,100.0,DSP_JCAD_DKO,5,0.1372,1.0,0.6352,0.867,polar
1000,100.0,DSP_JCAD_DKO,6,0.0884,1.0,0.646,0.851,lateral
1000,100.0,DSP_JCAD_DKO,7,0.0753,1.0,0.6921,0.836,lateral
1000,100.0,DSP_JCAD_DKO,8,0.1254,1.0,0.7422,0.836,lateral
1000,100.0,DSP_JCAD_DKO,9,0.1547,1.0,0.7715,0.836,lateral
1000,100.0,DSP_JCAD_DKO,10,0.1547,1.0,0.7715,0.836,lateral
1000,100.0,DSP_JCAD_DKO,11,0.1254,1.0,0.7422,0.836,lateral
1000,100.0,DSP_JCAD_DKO,12,0.0753,1.0,0.6921,0.836,lateral
1000,100.0,DSP_JCAD_DKO,13,0.0884,1.0,0.646,0.851,lateral
1000,100.0,DSP_JCAD_DKO,14,0.1372,1.0,0.6352,0.867,polar
1000,100.0,DSP_JCAD_DKO,15,0.1372,1.0,0.6352,0.867,polar
1000,100.0,DSP_JCAD_DKO,16,0.0884,1.0,0.646,0.851,lateral
1000,100.0,DSP_JCAD_DKO,17,0.0753,1.0,0.6921,0.836,lateral
1000,100.0,DSP_JCAD_DKO,18,0.1254,1.0,0.7422,0.836,lateral
1000,100.0,DSP_JCAD_DKO,19,0.1547,1.0,0.7715,0.836,lateral
1100,110.0,DSP_JCAD_DKO,0,0.1701,1.0,0.7913,0.835,lateral
1100,110.0,DSP_JCAD_DKO,1,0.1395,1.0,0.7608,0.835,lateral
1100,110.0,DSP_JCAD_DKO,2,0.0858,1.0,0.707,0.835,lateral
1100,110.0,DSP_JCAD_DKO,3,0.094,1.0,0.6551,0.851,lateral
1100,110.0,DSP_JCAD_DKO,4,0.1395,1.0,0.6403,0.867,polar
1100,110.0,DSP_JCAD_DKO,5,0.1395,1.0,0.6403,0.867,polar
1100,110.0,DSP_JCAD_DKO,6,0.094,1.0,0.6551,0.851,lateral
1100,110.0,DSP_JCAD_DKO,7,0.0858,1.0,0.707,0.835,lateral
1100,110.0,DSP_JCAD_DKO,8,0.1395,1.0,0.7608,0.835,lateral
1100,110.0,DSP_JCAD_DKO,9,0.1701,1.0,0.7913,0.835,lateral
1100,110.0,DSP_JCAD_DKO,10,0.1701,1.0,0.7913,0.835,lateral
1100,110.0,DSP_JCAD_DKO,11,0.1395,1.0,0.7608,0.835,lateral
1100,110.0,DSP_JCAD_DKO,12,0.0858,1.0,0.707,0.835,lateral
1100,110.0,DSP_JCAD_DKO,13,0.094,1.0,0.6551,0.851,lateral
1100,110.0,DSP_JCAD_DKO,14,0.1395,1.0,0.6403,0.867,polar
1100,110.0,DSP_JCAD_DKO,15,0.1395,1.0,0.6403,0.867,polar
1100,110.0,DSP_JCAD_DKO,16,0.094,1.0,0.6551,0.851,lateral
1100,110.0,DSP_JCAD_DKO,17,0.0858,1.0,0.707,0.835,lateral
1100,110.0,DSP_JCAD_DKO,18,0.1395,1.0,0.7608,0.835,lateral
1100,110.0,DSP_JCAD_DKO,19,0.1701,1.0,0.7913,0.835,lateral
1200,120.0,DSP_JCAD_DKO,0,0.1882,1.0,0.8126,0.834,lateral
1200,120.0,DSP_JCAD_DKO,1,0.1576,1.0,0.782,0.834,lateral
1200,120.0,DSP_JCAD_DKO,2,0.103,1.0,0.7274,0.834,lateral
1200,120.0,DSP_JCAD_DKO,3,0.1092,1.0,0.6729,0.85,lateral
1200,120.0,DSP_JCAD_DKO,4,0.1527,1.0,0.6555,0.866,polar
1200,120.0,DSP_JCAD_DKO,5,0.1527,1.0,0.6555,0.866,polar
1200,120.0,DSP_JCAD_DKO,6,0.1092,1.0,0.6729,0.85,lateral
1200,120.0,DSP_JCAD_DKO,7,0.103,1.0,0.7274,0.834,lateral
